"today","farmer_ID","q4a","reason","atempts","check.q6","check.q6x1","check.q9","M_exp4","M_exp1","M_exp2","S_exp4","S_exp1","S_exp2","G_exp4","G_exp1","G_exp2","B_exp4","B_exp1","B_exp2","maize_acre","maize_hrv","q41","q42","trans_count","trans.1..trans_num","trans.1..q43a","trans.1..group2.q43c","trans.1..group2.q43d","trans.1..group2.q43e","trans.1..group2.q43f","trans.1..group2.q43g","trans.1..group2.other_q43g","trans.2..trans_num","trans.2..q43a","trans.2..group2.q43c","trans.2..group2.q43d","trans.2..group2.q43e","trans.2..group2.q43f","trans.2..group2.q43g","trans.2..group2.other_q43g","trans.3..trans_num","trans.3..q43a","trans.3..group2.q43c","trans.3..group2.q43d","trans.3..group2.q43e","trans.3..group2.q43f","trans.3..group2.q43g","trans.3..group2.other_q43g","trans.4..trans_num","trans.4..q43a","trans.4..group2.q43c","trans.4..group2.q43d","trans.4..group2.q43e","trans.4..group2.q43f","trans.4..group2.q43g","trans.4..group2.other_q43g","x1","x2","x3","q43gy","mon_maize","gnut_acre","gnut_hrv","q46","q47","trans1_count","trans1.1..trans1_num","trans1.1..q47a","trans1.1..group4.q47c","trans1.1..group4.q47d","trans1.1..group4.q47e","trans1.1..group4.q47f","trans1.1..group4.q47g","trans1.1..group4.other_q47g","trans1.2..trans1_num","trans1.2..q47a","trans1.2..group4.q47c","trans1.2..group4.q47d","trans1.2..group4.q47e","trans1.2..group4.q47f","trans1.2..group4.q47g","trans1.2..group4.other_q47g","trans1.3..trans1_num","trans1.3..q47a","trans1.3..group4.q47c","trans1.3..group4.q47d","trans1.3..group4.q47e","trans1.3..group4.q47f","trans1.3..group4.q47g","trans1.3..group4.other_q47g","trans1.4..trans1_num","trans1.4..q47a","trans1.4..group4.q47c","trans1.4..group4.q47d","trans1.4..group4.q47e","trans1.4..group4.q47f","trans1.4..group4.q47g","trans1.4..group4.other_q47g","trans1.5..trans1_num","trans1.5..q47a","trans1.5..group4.q47c","trans1.5..group4.q47d","trans1.5..group4.q47e","trans1.5..group4.q47f","trans1.5..group4.q47g","trans1.5..group4.other_q47g","trans1.6..trans1_num","trans1.6..q47a","trans1.6..group4.q47c","trans1.6..group4.q47d","trans1.6..group4.q47e","trans1.6..group4.q47f","trans1.6..group4.q47g","trans1.6..group4.other_q47g","x4","x5","x6","q47gy","mon_gnut","soy_acre","soy_hrv","q50","q51","trans2_count","trans2.1..trans2_num","trans2.1..q52a","trans2.1..group6.q52c","trans2.1..group6.q52d","trans2.1..group6.q52e","trans2.1..group6.q52f","trans2.1..group6.q52g","trans2.1..group6.other_q52g","trans2.2..trans2_num","trans2.2..q52a","trans2.2..group6.q52c","trans2.2..group6.q52d","trans2.2..group6.q52e","trans2.2..group6.q52f","trans2.2..group6.q52g","trans2.2..group6.other_q52g","trans2.3..trans2_num","trans2.3..q52a","trans2.3..group6.q52c","trans2.3..group6.q52d","trans2.3..group6.q52e","trans2.3..group6.q52f","trans2.3..group6.q52g","trans2.3..group6.other_q52g","x7","x8","x9","q52gy","mon_soy","said_maize.acr_m2","said_maize.bag_m2","said_gnuts.acr_g2","said_gnuts.bag_g2","said_soy.acr_s2","said_soy.bag_s2","treatment2","M1","M1x","M1_use","K1x1","K1x2","K1_use"
"2024-04-26","F_2562","Yes","n/a","n/a","Yes","n/a","Yes","550","700","1000","1000","1500","2000","10000","15000","15000","3000","3500","4000","1","12","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","5","1000","0","December","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","2.5","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","March","2","10","0","n/a","2.5","2","CC","n/a","n/a","n/a","n/a","n/a","n/a"
"2024-04-26","F_2513","Yes","n/a","n/a","Yes","n/a","Yes","450","800","1000","950","1500","1500","10000","15000","20000","3000","2500","3500","2","20","Yes","1","1","1","2024-04-01","20","480","4","6","96","Business","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","20","450","0","December","2","20","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","88","2","20","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","May","1","15","0","n/a","0","n/a","CC","n/a","n/a","n/a","n/a","n/a","n/a"
"2024-04-25","F_2056","Yes","n/a","n/a","Yes","n/a","Yes","420","600","1000","850","1000","2000","5000","8000","9000","1700","2000","2200","2","0.2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","4","1000","0","April24","1","0.5","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1","0.1","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1.5","13","2","2","1","0","T2C","n/a","n/a","n/a","Yes","n/a","n/a"
"2024-04-25","F_2058","Yes","n/a","n/a","Yes","n/a","Yes","500","800","1000","900","1500","2000","5000","8000","9000","1500","2500","3000","1.5","9","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","3","1200","0","December","1","8","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","0.5","6000","0","April24","1","6","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","July","1","0.5","2","3","1","0.2","CT2","n/a","n/a","n/a","n/a","Yes","No"
"2024-04-26","F_2059","Yes","n/a","n/a","Yes","n/a","Yes","650","850","1000","950","1200","1500","14000","15000","18000","1500","1800","2000","1","18","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","7","850","0","January","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","3","9","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","September","1.5","3","1","0","1","0","CT1","n/a","Yes","No","n/a","n/a","n/a"
"2024-04-26","F_2064","Yes","n/a","n/a","Yes","n/a","Yes","400","750","850","800","950","1200","12000","15000","18000","2500","2800","3000","2","6","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","September","2.5","23","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","2","6","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","September","3","8","4","0.5","5","0.5","T2T2","n/a","n/a","n/a","No","No","No"
"2024-04-26","F_2066","Yes","n/a","n/a","Yes","n/a","Yes","400","500","800","800","850","950","8000","11000","14000","1000","1800","2000","2","4","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","3","500","0","July","1","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","0.5","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1","2","1","2","1","0.5","CT2","n/a","n/a","n/a","n/a","Yes","Yes"
"2024-04-26","F_2067","Yes","n/a","n/a","Yes","n/a","Yes","500","950","1000","900","1500","2500","12000","15000","18000","1500","1800","2000","1.5","15","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","1","450","0","February","1","30","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","2","1","3","3","1","2","T1C","Yes","n/a","n/a","n/a","n/a","n/a"
"2024-04-26","F_2069","Yes","n/a","n/a","Yes","n/a","Yes","400","650","1200","900","1500","1300","11000","13000","14000","1500","1300","2000","1","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","4","600","0","November","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","1","15","0","n/a","0","n/a","T2T2","n/a","n/a","n/a","Yes","Yes","Yes"
"2024-04-26","F_2055","Yes","n/a","n/a","Yes","n/a","Yes","400","1000","1200","900","1500","1800","12000","15000","18000","900","1200","1800","1","4","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","1000","0","November","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","1","0.5","0","n/a","0","n/a","T1T1","Yes","Yes","No","n/a","n/a","n/a"
"2024-04-26","F_2054","Yes","n/a","n/a","Yes","n/a","Yes","400","800","900","850","950","1000","12000","13000","15000","1500","1800","1900","0.5","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","2","600","0","December","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","1","5","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","1","6","0","n/a","1","2","CC","n/a","n/a","n/a","n/a","n/a","n/a"
"2024-04-26","F_2074","Yes","n/a","n/a","Yes","n/a","Yes","400","500","750","900","1500","2000","15000","1800","20000","1500","1300","2000","1","8","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","September","0.5","4","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","0.5","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","September","1","5","1","0.5","0.5","2","T2C","n/a","n/a","n/a","Yes","n/a","n/a"
"2024-04-26","F_2085","Yes","n/a","n/a","Yes","n/a","Yes","500","1000","1200","1000","1500","2000","5000","7000","9000","2000","3000","3500","2","36","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","1","1000","0","March","1","15","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","1","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","February","1.5","40","1","20","1","10","T1T1","Yes","Yes","Yes","n/a","n/a","n/a"
"2024-04-26","F_2101","Yes","n/a","n/a","Yes","n/a","Yes","400","1000","1500","900","1500","1500","8000","10000","15000","2500","3000","4000","1","3","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","3","1000","0","November","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","n/a","n/a","1","2","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","June","1","1","0","n/a","1","0.2","T1T1","Yes","Yes","No","n/a","n/a","n/a"
"2024-04-26","F_2095","Yes","n/a","n/a","Yes","n/a","Yes","400","600","1000","800","900","1000","5000","8000","10000","1200","1500","2500","0.5","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","7","1200","0","December","0.5","5","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","August","0.5","4","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","August","1","1","1.5","5","0.5","1.5","T2T2","n/a","n/a","n/a","Yes","Yes","No"
"2024-04-26","F_2088","Yes","n/a","n/a","Yes","n/a","Yes","400","1000","1500","900","1500","1800","5000","8000","9000","1200","2500","3500","2","31","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","1","n/a","1","7","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","1","14","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","2.5","25","0.5","5","1","3","T1T1","Yes","Yes","Yes","n/a","n/a","n/a"
"2024-04-26","F_2108","Yes","n/a","n/a","Yes","n/a","Yes","400","1000","1500","700","1500","2000","5000","8000","9000","1200","1800","2000","2","50","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","5","1200","0","January","0.5","10","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","2","32","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1","20","0.5","10","2","3","T2T2","n/a","n/a","n/a","Yes","Yes","Yes"
"2024-04-26","F_2083","Yes","n/a","n/a","Yes","n/a","Yes","450","700","1200","900","1200","1500","6000","8000","10000","900","1000","1500","1","12","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Yes","4","1000","0","November","0.5","6","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","January","1","15","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","February","0.5","8","0.2","0.5","0.5","5","CC","n/a","n/a","n/a","n/a","n/a","n/a"
"2024-04-26","F_2060","Yes","n/a","n/a","Yes","n/a","Yes","450","800","1000","850","1000","1500","8000","12000","14000","1200","1800","2000","1.5","8","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","November","1.5","15","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","0.5","5","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","No","n/a","n/a","0","December","1","2","1.5","0.2","1","5","T2T2","n/a","n/a","n/a","Yes","Yes","Yes"
